0.1,0.0004353842,0.0005113612
0.01,0.000004762,5.31550798440043E-06
0.001,4.80511614492163E-08,5.33921433055713E-08
0.0001,5.69614788509187E-10,6.18279622335145E-10
0.00001,5.13432438555186E-09,5.7984343175831E-09
0.000001,1.21337805263905E-06,1.37115678148878E-06
